"The left tho& 8220; twitpicture a self with a bad bitch& 8221;& 127851;& 127851;& 127851; ttp<:/> /t.co/9X0 kg Vr";DT,N,N,CC,CD,:,N,P,J ,n,N ,sw ,n,CC,CD,:,CC,CD,:,CC,CD,:,CC,CD,:,J,N,:,J,N,N,V,N;8,1,3,1,0,0,0,0,1,0,2;1
I want a cowboy killer;P,V,J,N ,n;1,1,1,1,0,0,0,0,0,0,1;2
I used to chug vodka and orange juice. I also used to chug vodka and gatorade p. I used to chug vodka.;P,V,N,N,N,N,.,P,R ,name,V,N,N,V,N,P,V,N,N,.;9,4,0,3,1,0,0,0,0,1,0;2
"All bitches do is graduate, get pregnant n become CN As& 128557;& 128557;& 128557;& 128557;";DT,N ,sw ,n,V,,,V,J,J,N,N ,CL,N ,name,CC,CD,:,CC,CD,:,CC,CD,:,CC,CD,:;4,2,2,0,0,0,0,1,1,1,1;1
Viola, Auntie p. you ca n't call White trash women White trash like this during primetime! HTGAWM;N ,name,,,N,N,MD,R,V ,name,N ,name,J,N,N ,name,N,IN,N,EXCL,N ,CL;9,1,1,0,1,1,0,1,0,4,0;2
Now Call Down Your Dark and Your Cold and Be Damned, Charlie Brown;R,N ,name,N ,name,N,N,P,J,N,V,,,N ,name,N ,name;7,1,1,1,1,0,0,0,0,4,0;2
no one asked bitch;CD,V,N ,sw ,n;1,1,0,0,0,0,0,0,1,0,1;1
DP= Double Penetration aka a dick in the ass and a dick in the pussy at the same damn time.;N ,CL,N,N,V,J ,sw ,n,N ,sw ,n,N ,sw ,n,N ,sw,N ,sw,N,.;8,1,1,0,0,0,0,1,5,0,3;1
"If this was high school ER body catch A is hoe laughing my ass off& 128557;& 128514;& 128514;& 128514;";IN,J ,name,N,N ,CL ,name,N ,name,V,N,N,V,N ,sw ,n,CC,CD,:,CC,CD,:,CC,CD,:,CC,CD,:;6,2,1,0,0,0,0,1,1,3,1;1
mao the shovel video is pretthank you awesome, she went down like a ton of bricks laughing out loud. Got ta love honky riff raff savages. That is all.;N,N,N,N,N,,,V,IN,N,N,V,N,.,N,J,N ,name,N,N,N ,name,N ,n,.,DT,.;14,2,1,0,0,0,0,0,0,2,1;2
That shit is for the crows in wal mart parking lots;DT,V ,sw ,n,N,V,R ,name,V,N;2,3,0,0,1,0,0,0,1,1,1;1
and he whips mommy with the belt. They have not arrested this black woman real nigger yet. She got what she wanted p. death!;N,V ,name,N,.,P,V,J ,name,N,J,N ,sw ,n,R,.,P,V,J,N,N ,n,EXCL;6,3,3,2,1,1,0,0,1,2,2;1
Its a bitch living in a country where you have two choices for President and fishtank you choices for Miss America p. p.;P,N ,sw ,n,N,N,CD,N,N,V,N,N,N,N,N,.;10,1,0,1,0,0,0,0,1,0,1;1
rt ifyoua brother bitch with expensive taste;N,N,N,N ,sw ,n,J,N;5,0,1,0,0,0,0,0,1,0,1;1
Ugly bitches like to argue a lot.;R ,n,N ,sw ,n,IN,N,N ,name,.;3,0,0,0,1,0,0,0,1,1,2;1
` That shit can break you down if you lose a good girl, I guess you need a bad bitch to come around and make it up d';``,DT,N ,sw ,n,N,V ,name,J ,name,N,,,P,V,R,J ,n,V ,sw ,n,V,R,V,'';3,5,2,1,2,0,0,0,2,2,3;1
My daddy told me not to date a man with soft hands laughing out loud p. Either he does n't do hard labor or he is a` faggot d'.;P ,name,N,V,N,N ,name,J,N ,name,V,J,N,N,R,V,N,N,V ,sw ,n,P,.;8,4,2,2,1,0,0,0,1,3,1;1
No good options left indeed. This president makes Jimmy Carter look like a piper. So sad.;DT,J ,name,N,V,R,.,DT,N,V,N ,name,N ,name,V,IN,N ,name,.,R,J ,name,.;5,3,2,0,2,0,0,0,0,5,0;2
then what the hell are the perks of being your hoe? This is some bullshit;N ,sw ,n,N,R,QUE,DT,N ,n;3,0,0,0,1,0,1,0,1,0,2;1
what is up my bitches?! Shout out from your mom in Cali! Keep doin whatham yououdo. lovett;N ,sw ,n,QUE,EXCL,IN,N,N,EXCL,N,N,N,N,.,N ,name;8,0,0,0,0,2,1,0,1,1,1;1
Got a red ass bitch wid a red ass pussayyy;N,J ,name,N ,sw ,n,N ,sw ,n,N,J ,name,N ,sw ,n,N;6,0,2,0,0,0,0,0,3,2,3;1
some bitches be like` Im far from ugly d' naw hoe, you are closer than you think;N ,sw ,n,V,N ,name,R ,name,R ,n,P,J,N,,,J,N;4,1,2,1,2,0,0,0,1,2,2;1
nights passing up good girls for hoes.;N,V,J ,name,N,N ,name,.;3,1,1,0,0,0,0,0,0,2,0;1
"Get some H& 228; agendas ice cream bars, a whole lot, make sure chocolate, got ta have chocolate, man. Some popcorn, red popcorn, graham crackers";N,N,CC,CD,:,J,N,N,N,,,J,N ,name,,,V,J,N,,,V,J,N,,,N ,name,.,DT,N,,,J ,name,N,,,N ,name,N;13,2,5,0,0,0,0,0,0,4,0;2
between if you see a ratchet hoe on your tideline.;V ,name,J,N,N,.;2,1,1,0,0,0,0,0,0,1,0;1
im wearing a sweater and it is ike 80 degrees in my house;N ,name,V ,name,N,N ,name,CD,N,N;5,1,0,0,0,0,0,0,0,3,0;2
That awkward moment when you hold the door for someone and they use the door next to it. Like bitch you better back th p.;DT,J,N,N,N,N,N,N,J,.,IN,N ,sw ,n,R,R,J,N,.;8,0,3,0,2,0,0,0,1,0,1;1
"& 8220; i do n't know who gave that bitch my name& 8221; i do n't know who gave that bitch my name or number& 128530; Anti Captain say& 8230;";CC,CD,:,R,V,V,N ,sw ,n,N,CC,CD,:,R,V,V,N ,sw ,n,N,N,CC,CD,:,N,N,V ,name,CC,CD,:;7,5,0,0,2,0,0,0,2,1,2;1
"like nah& 128514;& 128514;& 128514; that bitch be having me bugging";IN,N,CC,CD,:,CC,CD,:,CC,CD,:,N ,sw ,n,N;3,0,0,0,0,0,0,0,1,0,1;1
Till Michonne gutted dat hoe;N ,name,N,V,N,N;4,1,0,0,0,0,0,0,0,1,0;1
Today is Spy Ops:( His soles need a cleaning lick lick. I bet this cities sneaks smell good);N,N,N,:,(,P,N,V,V,J,N,.,P,V,N,N,R,J ,name,);7,3,2,2,1,0,0,0,0,1,0;2
"or my cup filled& 8220; Love a bitch that know to keep me one rolled& 8221;";N,V,CC,CD,:,N ,name,N ,sw ,n,V,V,CD,V,CC,CD,:;3,4,0,0,0,0,0,0,1,1,1;1
"' Id rather sit at the house all day and jack off then bust a mission to literally only chill with a bitch& 1041204;& 1043473; p.";P,N ,name,R ,name,N,N,N ,name,N ,name,N ,name,N,R,J ,name,N ,sw ,n,CC,CD,:,CC,CD,:,N,.;9,0,1,1,2,0,0,0,1,6,1;1
"` HE is DOING IT RIGHT& 128525;& 128120;& 128158; no bitches shaking my head";``,P ,CL,V ,CL,P ,CL,N ,CL,CC,CD,:,CC,CD,:,CC,CD,:,N ,sw ,n,V,N ,name;3,2,0,2,0,0,0,4,1,1,1;1
Watch out nigger lovers. You day is coming.;N,N ,sw ,n,N,.,P,N ,name,V,.;4,1,0,1,0,0,0,0,1,1,1;0
Stressed backwards is` Desserts d' that is why bitches eat junk food when depressed;V,N,J,N,P,N ,sw ,n,V,N,N,V ,n;5,3,1,1,0,0,0,0,1,0,2;1
"& 8220;& 128563;& 128553;& 128514;& 128514; now bitch you know magoo& 8221;& 128514;& 128514;& 128514;";CC,CD,:,CC,CD,:,CC,CD,:,CC,CD,:,CC,CD,:,N ,sw ,n,V,N,CC,CD,:,CC,CD,:,CC,CD,:,CC,CD,:;2,1,0,0,0,0,0,0,1,0,1;1
pac was real af on` Temptations d'. Thats exactly how it be for nights getting money and bitches;J,J,N,N,N,P,.,N,R,N,V,N,N ,sw ,n;7,1,2,1,1,0,0,0,1,0,1;1
shaking my head tcga should knew black china was a hoe when his son trip walked out her pussy.;V,N ,name,N,V,J ,name,N ,name,N,N ,name,N ,name,V,N ,sw,.;7,3,1,0,0,0,0,0,1,5,0;0
If you have chemistry the only other thing you need is timing But timing is a bitch.;IN,J,N,N,V,CC,V,N ,sw ,n,.;3,2,1,0,0,0,0,0,1,0,1;1
law!!! Twitter will humble the fuck out of a hoe so quick;N ,name,EXCL,EXCL,EXCL,N,J ,name,N ,sw ,n,N,N ,name;5,0,1,0,0,3,0,0,1,3,1;1
copy my tweet again you gino;N,N,N ,name;3,0,0,0,0,0,0,0,0,1,0;2
90 percent yo bitch with me 100 percent that scrap with me;CD,N,N,N ,sw ,n,CD,N,N;5,0,0,0,0,0,0,0,1,0,1;1
Just stop being a hoe God dammit bitch it ai n't that hard;R ,name,V,N,N ,sw,N,N ,sw ,n,V,R,J;4,2,1,0,2,0,0,0,2,1,1;1
nigra stop being a bitch and come to the high school You already said yes;R,J,N ,sw ,n,V,J ,name,N,P,R,V,N;3,2,2,1,2,0,0,0,1,1,1;1
Have n't talked to my bitch in a while laughing out loud.;V,R,V,V ,sw ,n,V,J,.;0,4,1,0,1,0,0,0,1,0,1;1
This hoe got 10 seconds to get the hell up outta my face before i set that weave on fire;DT,N,V,CD,N,V,R ,sw ,n,R,N,V,V,N;4,4,0,0,2,0,0,0,1,0,1;1
"predictions` ibama will leave the Democratic pathan you in shambles`& 128563; oh gosh, I hope so& 128591;& 128079;& 128074;& 128170;& 128077; payback really is a bitch";N,N,V,J,N,N,CC,CD,:,P,V,,,P,V ,name,CC,CD,:,CC,CD,:,CC,CD,:,CC,CD,:,CC,CD,:,N,R,V ,sw ,n;5,4,1,2,1,0,0,0,1,1,1;1
` if your girlfriend/boyfriend do n't like or talk to that bitch/nigga, YOU do n't talk to that bitch/nigga! d';``,V,R,J,N,N,,,P ,CL,R,V,N,EXCL,'';3,2,1,1,2,1,0,1,0,0,0;1
I cuff no hoes;P,V,N ,name;1,1,0,1,0,0,0,0,0,1,0;1
Hate basic bitches,;N ,n,J,N ,sw ,n,,;2,0,1,0,0,0,0,0,1,0,2;1
hoes gon be hoes so so i could n't blame tammy;N ,name,N,N ,name,MD,R,V,J ,name;3,1,1,0,1,0,0,0,0,3,0;1
Call a girl a` bitch d' and she all get offended but ifyouput` bad d' in front she all swear she is a queen;V ,name,N,IN,N ,sw ,n,'',N,V,R,J ,n,'',J,V,J ,name;3,3,3,0,1,0,0,0,1,2,2;1
"But she is a hon.?& 8212; i do n't know about that";CC,N,.,QUE,CC,CD,:,R,V;1,1,0,0,1,0,1,0,0,0,0;1
When you find out your bae is a hoe;WRB,V,N,N;2,1,0,0,0,0,0,0,0,0,0;1
Ferrari addiction bitch it is a wonderful thing.;N,N,N ,sw ,n,J,N,.;4,0,1,0,0,0,0,0,1,0,1;1
Whipped;V;0,1,0,0,0,0,0,0,0,0,0;2
not a bitch that is for sure;N ,sw ,n,N;2,0,0,0,0,0,0,0,1,0,1;1
"Project hoes& 8220; When Bitches Get That Income Tax They Do Shit Like This";N,V ,name,CC,CD,:,WRB,N ,sw ,n,V,DT,N,N,P,V,V ,sw ,n,IN,DT;4,4,0,1,0,0,0,0,2,1,2;1
Looking back I liked colored better. Let is go back to that;V,R,P,V,V,R,.,V ,name,V,R;0,5,0,1,3,0,0,0,0,1,0;2
` Only a couple of Red Sox have gotten past first base. d' I mm dying laughing. Maybe the Yanks need to teach them some game.;``,R,N,N ,name,N,V,J ,name,J,N ,name,.,'',P,V,V,N,.,R,N,V,J,N,.;7,4,3,1,2,0,0,0,0,3,0;2
Been told by a lot of people that I mm cool then a hoe, and that they do n't understand why someone would n't like me;N,V,N ,name,N,P,V,J,N,,,R,V,N,MD,R,V;5,4,1,1,2,0,0,0,0,1,0;1
Two red bones kissing n da back seat;CD,J ,name,N,V,J,N,R,N;3,1,2,0,1,0,0,0,0,1,0;2
bitch ca n't hold herself down then she bound to drizzown.;N ,sw ,n,MD,R,V,R ,name,J,.;1,1,1,0,2,0,0,0,1,1,1;1
It is too really to talk about eating pussy. Who ate ass this week?;P,R,V,V,N ,sw,.,WP,V,N ,sw ,n,N,QUE;3,3,0,1,1,0,1,0,2,0,1;1
"a girl tweeter` you might be ghetto ifyoubring food from outside into the movies d' noyoumight be stupid ifyoupay 4.99 for a ba& 8230;";N,N,MD,V,V,N,IN,N,P,J,J ,n,N,CD,N,CC,CD,:;6,2,2,1,0,0,0,0,0,0,1;1
thank yoga used to be good before he got into this swag fag shit;N,N,V,J ,name,V,J,N ,sw,N ,sw ,n;4,2,2,0,0,0,0,0,2,1,1;1
"& 8220; Having 0 bitches really the wave& 8221; shah you got all the hoes";CC,CD,:,V,CD,N ,sw ,n,R,V,CC,CD,:,CC ,name,V,N ,name;2,3,0,0,1,0,0,0,1,2,1;1
you d like that would n't you fag;N,MD,R,V ,sw;1,1,0,0,1,0,0,0,1,0,0;0
Hit a bitch it is not like you can see the bruises;N,N ,sw ,n,IN,N ,name,N;4,0,0,0,0,0,0,0,1,1,1;0
where you been at niggles? I ai n't seen you in a while.;N,QUE,P,V,R,V ,name,.;1,2,0,1,1,0,1,0,0,1,0;1
"& 8220; days y I do n't argue wit Dese bitches laughing out loud& 8221; keep it brief trapp les";CC,CD,:,N,P,R,V,J ,name,J,N ,sw ,n,V,N,CC,CD,:,V,N,J,N ,name;5,3,3,1,1,0,0,0,1,2,1;1
hoes picture me like dandelions Pick Me;N ,name,V,IN,N,N,N;4,1,0,0,0,0,0,0,0,1,0;1
This shit is a game right now That is why I play hoes.;DT,J ,sw ,n,N,N,WDT,P,V,N ,name,.;3,1,1,1,0,0,0,0,1,1,1;1
some women just were n't blessed with a cotton candy pussy;N,R,V,N,N ,name,N ,sw;4,1,0,0,1,0,0,0,1,1,0;1
we do n't pay hoes p. we do n't save hoes;R,V,N ,name,V,R,V,N ,name;2,3,0,0,2,0,0,0,0,2,0;1
"& amp; ma eat that pussy all filthy& 128525;";CC,N,:,CC,V ,sw,J,CC,CD,:;1,1,1,0,0,0,0,0,1,0,0;1
"`& 8220; Fosters home for imaginary trash& 8221; WHOA CHILL d' that show was everything of";``,CC,CD,:,N,V ,name,J,N,CC,CD,:,N ,CL,N ,CL ,name,P,N,N;6,1,1,1,0,0,0,2,0,2,0;2
Oh it is Saturday funny time! You better redneck recognize!;UH,N ,name,J,N,EXCL,P,J,V,N,EXCL;3,1,2,1,0,2,0,0,0,1,0;2
what is with guys and fat bitches I will cleareally never understand;N,J,N ,sw ,n,P,R,R,V;2,1,1,1,2,0,0,0,1,0,1;1
"right, Come then what? Wait another 9 months? Naaaawwwww& 9995; I could be pippin these hoes laughing out loud";R,,,N,QUE,N ,name,DT,CD,N,QUE,N,CC,CD,:,P,MD,V,N ,name,V,N;6,2,0,1,1,0,2,0,0,2,0;1
"I do n't understand why they mad at her making a track that spoke volumes about you muthafuckas. All the hoe& amp; bitch tracks about females";P,R,V,J,V,J,N,N,V,.,N,V,CC,N,:,N ,sw ,n,N,N;7,4,2,1,1,0,0,0,1,0,1;1
I never bought a bitch p..;P,R,V,N ,sw ,n,N;2,1,0,1,1,0,0,0,1,0,1;1
yeah i got soul i was brotherught up by colored women.;N,V,J,N,V,N,.;3,2,1,0,0,0,0,0,0,0,0;1
` go talk to your hoes d';``,V,N,N ,name,P;2,1,0,1,0,0,0,0,0,1,0;1
Do n't subtext me my name so I no it is real ugly bitch;V,R,V,N,P,J,R ,n,V ,sw ,n;1,3,1,1,2,0,0,0,1,0,2;1
"Lil seaside hoes walking to our side p. For what& 128514;";N ,name,N,N ,name,V,N,N,IN,CC,CD,:;5,1,0,0,0,0,0,0,0,2,0;1
"& 8220; Bald headed bitches mad at me because they look like this. do n't blame me blame your parents. bob";CC,CD,:,N ,name,V,N ,sw ,n,J,V,IN,.,R,V,J,N,.,N ,name;4,3,2,0,1,0,0,0,1,2,1;1
bitch;N ,sw ,n;1,0,0,0,0,0,0,0,1,0,1;1
` your becoming a real bitch on this car ride. d'- john on me not caring whether or not fountains of Wayne makes money on tour;``,V,J,N ,sw ,n,N ,name,N,.,J,N ,name,V,IN,N,N ,name,V,N,N;8,3,2,0,0,0,0,0,1,3,1;1
you would n't know fag;MD,R,V,V ,sw;0,2,0,0,1,0,0,0,1,0,0;0
Kissing that bitch but she sucking me;V,N ,sw ,n,N;2,1,0,0,0,0,0,0,1,0,1;1
You are just another nigger.;P,DT,N ,sw ,n,.;1,0,0,1,0,0,0,0,1,0,1;0
"& 8220; cars trash Heat trash sh& 8221; pat got ta make trades";CC,CD,:,N,V,N,N,N,CC,CD,:,CC ,name,V,N,V,N;6,3,0,0,0,0,0,0,0,1,0;2
"Rumours that the boys will be touring around the world for tora Tour and it will end in the UK/Ireland as a welcome ho& 8230;";N,V ,name,V,R,N,IN,N,N ,name,N ,CL,N ,name,N ,name,CC,CD,:;7,2,0,0,1,0,0,1,0,4,0;2
"cheeky laughing out loud I want those all black and yellow 95 is again p. ugh I& 9825; those";N,V,J,P,V,J ,name,J,CD,N,IN,P,CC,CD,:;2,2,3,2,0,0,0,0,0,1,0;2
text me, my phone being a cunt whore.;N,,,N,N ,sw,N ,sw ,n,.;4,0,0,0,0,0,0,0,2,0,1;1
LMfAOOO this bitch tongue longer than some nights dicks;N ,CL,N ,sw ,n,N ,name,R,N,N ,name;5,0,0,0,1,0,0,1,1,2,1;1
My boyfriend loves crows. Thought he might enjoy the last tweet!;P ,name,N,V,N,.,N,MD,V,J,N,EXCL;4,2,1,1,0,1,0,0,0,1,0;2
Shoot that nigra an his shorthand you bitch.;N,J,N,N ,sw ,n,.;3,0,1,0,0,0,0,0,1,0,1;0
Some birds are n't meant to be caged;DT,V,R,V,V;0,3,0,0,1,0,0,0,0,0,0;2
VP Joe the Dildo still wants your guns. Hey Joe. FU. Oath breaking prick needs to be routed out. Hows it feel to be honey whipping boy?;N ,CL,N ,name,N ,sw,R ,name,V,N,.,N ,name,N ,name,.,N ,CL ,name ,n,.,N,V,J ,sw,N,V,.,N,V,N ,name,V,N ,name,QUE;12,5,1,0,1,0,1,2,2,7,1;1
Wat thank coupe of bitch ass nigra rape a innocent female;N ,name,V,J,N ,sw ,n,N ,sw ,n,N,N ,name ,n,J,N;6,1,2,0,0,0,0,0,2,2,3;1
"Now a days bitches will beef we you over something that has nothing to do we them& 128514;& 128514;& 128514;& 128514;& 128128; bitch yo ugly ass was n't a factor a& 8230;";R,N,N ,sw ,n,V,N,N,CC,CD,:,CC,CD,:,CC,CD,:,CC,CD,:,CC,CD,:,N ,sw ,n,N,R ,n,V ,sw ,n,R,N,CC,CD,:;7,2,0,0,3,0,0,0,3,0,4;1
"all sleep on Shy lizzy& 128564; Young jeff& 128520;";J,N,N ,name,CC,CD,:,N ,name,V ,name,CC,CD,:;3,1,1,0,0,0,0,0,0,3,0;2
sense runs the 22 in lascar. It is yellow. There is a sponsor already there. Would make Lotta Sense;N,V,CD,N,.,P,J,.,EX,J,R,.,MD,V,N ,name,N;4,2,2,1,1,0,0,0,0,1,0;2
"& 128514;& 128514; bitches get stuff done.";CC,CD,:,CC,CD,:,N ,sw ,n,V,J,V,.;1,2,1,0,0,0,0,0,1,0,1;1
These are insane and Cigars trash!? Foam done bumped his head These are insane. Like so insane.;DT,J,N,N,EXCL,QUE,N,V,V,N ,name,DT,N,.,IN,N,.;6,2,1,0,0,1,1,0,0,1,0;2
Crystal got all the hoes.;N ,name,V,N ,name,.;2,1,0,0,0,0,0,0,0,2,0;1
Bow wow look like the stress of saving a hoe is wearing him down;N ,name,V,N,IN,N,V,N,V ,name;4,3,0,0,0,0,0,0,0,2,0;1
If my anger materialized, it would be a fucking atom bomb to blow this bitch up.;IN,R ,n,V,,,MD,V ,sw,V,N,N,N ,sw ,n,.;3,3,0,0,1,0,0,0,2,0,2;1
Cocoa puffs time bitch!!!!;N,N,N,N ,sw ,n,EXCL,EXCL,EXCL,EXCL;4,0,0,0,0,4,0,0,1,0,1;1
My hoe phase is over;P ,name,N,N;2,0,0,1,0,0,0,0,0,1,0;1
"& 8220; 1 day down 39 more days with out pot lent& 8221; your a faggot";CC,CD,:,CD,N ,name,CD,N,V,N,CC,CD,:,V ,sw ,n;3,2,0,0,0,0,0,0,1,1,1;1
wake your ass up hoe;N ,name,N ,sw ,n,N;3,0,0,0,0,0,0,0,1,1,1;1
"Bitches always like you got hoes I be like dubh I mm trna make you one of em& 128514;& 128514; nbs";N ,sw ,n,R,IN,V,N ,name,P,V,J,P,V,J,V,CD,N ,name,CC,CD,:,CC,CD,:,N;4,4,2,2,1,0,0,0,1,2,1;1
I mm finally finished work. I mm going to have to chug this bottle of wine to catch up to you guys. Challenge accepted.;P,V,R,V,N,.,P,V,V,N,R,J,N,N,.,N,V,.;5,5,1,2,2,0,0,0,0,0,0;2
You DID. You crushed his` I got me an EXOTIC bitch! d' dreams.;P,V ,CL,.,P,V,N,P,V,J ,CL,N ,sw ,n,EXCL,'',N,.;3,3,1,3,0,1,0,2,1,0,1;1
Once again p. HELLO harden COUNTY`` Everyone knows a hoe named Ashley d'- hen d';R,J,N ,CL,N ,name,N ,CL,``,N,V,N,V,N ,name,J,N ,name,'';7,2,2,0,1,0,0,2,0,3,0;1
"thus bitch looks just like Lindsay loan she gets down just like Lindsay loan Detroit Girls& 128525;& 128103;& 128103;& 10084;& 10084;& 10084;";R,N ,sw ,n,V,IN,N ,name,N,V,IN,N ,name,N,N,N,CC,CD,:,CC,CD,:,CC,CD,:,CC,CD,:,CC,CD,:,CC,CD,:;7,2,0,0,1,0,0,0,1,2,1;1
Next timeyougone call a dark a nicca..call dat coon a jungle bunnyBoondocks p.. I p.;J,N,N ,name,N,DT,N,N ,sw,N,N,V,P,V,.;7,2,1,1,0,0,0,0,1,1,0;0
Life paint shit but bitches and money;N,N,N ,sw ,n,N ,sw ,n,N;5,0,0,0,0,0,0,0,2,0,2;1
` i miss my boyfriend d' well, i miss livewire p. soon shut the fuck up, you whiny bitch;``,R,N,'',R,,,J,N,N,R,V,J ,sw ,n,,,J,N ,sw ,n;4,1,3,0,3,0,0,0,2,0,2;1
between to save a dumb bitch;V,N ,n,V ,sw ,n;1,2,0,0,0,0,0,0,1,0,2;1
junkie is resorting to dick kicks;N,V,N ,sw ,n,N;3,1,0,0,0,0,0,0,1,0,1;1
Blunt to the head, fuck Feds, I eat pussy till my tongue red;N ,name,N ,name,,,J ,sw ,n,N,,,P,V,J ,sw,N ,name,N ,name,V ,name;5,2,2,1,0,0,0,0,2,5,1;1
"When Joey Bada$$ said` Traded in my likes for a new mic, I guess it is safe to say he sold his soles for a new life. d' ht& 8230;";WRB,N ,name,N,$,$,N,N,V,J ,name,J ,name,,,P,V,J,V ,name,V,N,J ,name,N,.,'',N,CC,CD,:;7,4,4,1,0,0,0,0,0,5,0;2
I mm coming for that no 1 spot nigger;P,V,V,CD,N,N ,sw ,n;2,2,0,1,0,0,0,0,1,0,1;1
I need a ride or die bitch!;P,V,R,J ,n,N ,sw ,n,EXCL;1,1,1,1,1,1,0,0,1,0,2;1
What a shit heel.;WP,V ,sw ,n,N,.;1,1,0,0,0,0,0,0,1,0,1;1
Happy birthday fag love ya;J ,name,N,V ,sw,N ,name,N;3,1,1,0,0,0,0,0,1,2,0;1
esp keep hiring these dyke bitches and gay Spanish nights to talk sports;J,V,V,J ,sw,N ,sw ,n,V ,name,J,N,N,N;4,3,3,0,0,0,0,0,2,1,1;0
Love really is blind, stupid cunt of a feeling.;N ,name,R,V,,,J ,n,N ,sw,N,.;3,1,1,0,1,0,0,0,1,1,1;1
when you let go of all your hoes for one girl but she end up been a hoe too;V ,name,V,V ,name,CD,J,N ,name,N;2,3,1,0,0,0,0,0,0,3,0;1
"Now when I put this pussy on Vivian she bet not be playing& 128514;& 128557;& 128527;";R,P,V,J ,sw,N ,name,N,V,CC,CD,:,CC,CD,:,CC,CD,:;2,2,1,1,1,0,0,0,1,1,0;1
"When Lil Wayne said` Even deaf bitches say` Hi d' to me, she tell a blind bitch and she say` I got ta see d' d' my headphones ju& 8230;";WRB,N ,name,N ,name,V,R ,name,J,N ,sw ,n,V,N ,name,P,,,V,IN,N ,sw ,n,N,P,V,J,N ,name,P,P,N,V,CC,CD,:;8,5,2,4,1,0,0,0,2,5,2;1
"And she is watching' him with those eyes/ And she is makin' him linguist& amp; clams with that body, I just know it!";CC,V,'',N,CC,N,'',N,CC,N,:,N,V ,name,,,P,V,EXCL;5,3,0,1,0,1,0,0,0,1,0;2
hm negro;N,N;2,0,0,0,0,0,0,0,0,0,0;2
humans are evil man. Cutting tusks of these beautiful animals so chinks think the get a hard on.;N,J ,n,N ,name,.,V,N,J,N,N,V,V,J,.;5,3,3,0,0,0,0,0,0,1,1;0
yeah because George Zimmerman is a pussy ass coward.;N,N ,name,N ,name,J ,sw,N ,sw ,n,N ,name,.;5,0,1,0,0,0,0,0,2,3,1;1
"Serious question here; How many country songs mention honey tonk( s)?";J,N,:,N ,name,J,N,N,N,N ,name,N,(,),QUE;7,0,2,0,0,0,1,0,0,2,0;2
you are a bitch;N ,sw ,n;1,0,0,0,0,0,0,0,1,0,1;1
"I swear these hoes paint got nothing on you*& 9996;& 65039;& 128522;& 128591;";P,V,N ,name,V,V,N,N,CC,CD,:,CC,CD,:,CC,CD,:,CC,CD,:;3,3,0,1,0,0,0,0,0,1,0;1
Yankees;N;1,0,0,0,0,0,0,0,0,0,0;2
cheeks gone be cold than a bitch;N,V ,name,J,N ,sw ,n;2,1,1,0,0,0,0,0,1,1,1;1
Dumb ass bitch i swear;N ,n,N ,sw ,n,N ,sw ,n,N;4,0,0,0,0,0,0,0,2,0,3;1
"I brother baby outta his thug stage n turned him into a pussy& 128514;, it was hard but I did it& 128129;& 128537; now he show more feelings than a lit bit";P,V,J,N,N,N,N,V,J ,sw,CC,CD,:,,,J,P,CC,CD,:,CC,CD,:,N,N,V,N;7,3,3,2,0,0,0,0,1,0,0;1
If you know he has a girlfriend do n't be that little bitch, respect it and move on.;IN,J,V,R,J ,name,N ,sw ,n,,,J,N,.;2,1,3,0,1,0,0,0,1,1,1;1
Crew neck ass nigger;N,N,N ,sw ,n,N ,sw ,n;4,0,0,0,0,0,0,0,2,0,2;0
Look at all those fake ass fuck boy ass desperate for a ring ass trash ass fake ass fans out there;N,J,N ,sw ,n,N ,sw ,n,J ,name,N ,sw ,n,J,N ,name,N ,sw ,n,N,N ,sw ,n,V,N ,sw ,n,N;10,1,3,0,0,0,0,0,6,2,6;1
"the real reason y she gave up rapping was because of me. i called her trash to her face n asked for& 8230;";J,N,V,N,.,V,J,N,N,V,CC,CD,:;4,3,2,0,0,0,0,0,0,0,0;2
push T and Ye gon na have to write the whole bitch;N,N,N,N,TO ,name,V,J,N ,sw ,n;5,1,1,0,0,0,0,0,1,1,1;1
"& 8220; Lol good now I got them nathan you rednecks off my back I can take care of business& 8221; he serious";CC,CD,:,N,J ,name,P,V,J ,name,N,R,P,V,N ,name,N,CC,CD,:,J;4,2,3,2,1,0,0,0,0,3,0;1
cleaned all the bird nests out of the downpours and ready for more rain, the baby birds are out now. respect the birds p. and bees(:;V,N ,name,N,V,J ,name,N,,,N,N,.,N,N,V,N,(,:;8,3,1,0,0,0,0,0,0,2,0;2
Yung Berg trying to fuck all these hoes.;N ,name,N ,name,V,N ,sw ,n,N ,name,.;4,1,0,0,0,0,0,0,1,3,1;1
When hoes talk shit about other hoes p. I all just leave this here.;WRB,N ,name,V,N ,sw ,n,N ,name,V,P,V,.;3,3,0,1,0,0,0,0,1,2,1;1
Big 10 been trash for years now laughing out loud its a basketball conference now;J,CD,N,N,V,J,N,N;4,1,2,0,0,0,0,0,0,0,0;2
Ran here from my house too p. I mm kinda retarded. Lol;N ,name,N,N,P,V,R,V ,n,.,V;3,3,0,1,1,0,0,0,0,1,1;1
"` however kill a ant on the sidewalk and think damn what if that nigra was on his way to get some pussy d' No bs must b& gt; 30% chance";``,R,V ,n,J,N,V,N ,sw,J,N ,name,V,J ,sw,'',DT,N,MD,V,CC,N,:,CD,N,N ,name;7,4,3,0,1,0,0,0,2,2,1;1
