User ID;Tweet ID;Text;Cyberbullying;Type;Form;Teasing
142749107;103866625115176960;"@AKidCalledDrew cyber bully you? want me to do it in person then? mm. try tomz and see if im nicer! ;)";1;self-disclosure;cyberbullying;1
36614614;105508320990863361;"Wah difollow sm school bully yg 15 thn lalu ngatain gw ""Freak bgt sih lo!"" and made my teen years unbearable.";0;NA;NA;0
15896024;103550946210099200;"Expected & unsurprising that Gov. Perry can bully a student questioner and have it ignored, yet press still jonesin' for ""angry Black Prez.""";1;report;other;1
28415724;103870360193208320;I can't stand a bully. Miserable bastards.;0;NA;NA;0
35403188;106164308702019584;I'm bout to spark my j fuck crying I'm over the bull shit;0;NA;NA;0
228921229;106377246180257792;@SabioBrasileiro só se for bullying com o gay.;0;NA;NA;0
83466342;106491118262292480;"""Não é bullying se eu te quebrar inteiro e dizer que estava brincando de jogos mortais.""";0;NA;NA;0
141326046;106672039221395457;@louloubell1985 try telling parent and gparents that. Some of it is shameless and amounts to bullying. How great were their grades tho? X;0;NA;NA;0
161338465;106128554575659008;@julliemc coitado nada, ele faz bulling comigo só pq eu sou gaúcha, éé;0;NA;NA;0
59349463;101343590025924609;Every 7 seconds a child is bullied, humiliated or neglected. The time it took yu to read this is one child right there. Make it better. #bap;0;NA;NA;0
56534047;103595004844457985;Vai começar  o bullying na minha time line? Kkkkkk;0;NA;NA;0
282572642;104271144038834176;Check out resources from YWVCA's Family Violence Prevention Project. Info on bullying & teen dating violence prevention http://ow.ly/66Or6;0;NA;NA;0
191378304;106026864312729603;Suicide is the 3rd leading cause of death of kids our age. Stop bullying & judging. Love everyone & you will learn to love yourself.;0;NA;NA;0
125637974;107657262524403712;@risqiaditya ah emang si @faricasukma korban bully lo ca! Bully dasar lo! Haha;0;NA;NA;0
111442360;101425422545334274;Parando pra pensar aqui: hoje em dia tudo é bullying.;0;NA;NA;0
247547872;102828729952256000;@heeberstein omg lol, ur the ultimate bully! WHATASTACKALACKALACK;1;accusation;other;1
291029247;103777635817095169;"@DemiIsUnbroken_ TROL IS BULLYING ME??! well, not really bullying she is just calling me a bitch :o ;D but its nothing bad, i can handle her";0;NA;NA;0
29861163;103875843826270209;@DonyaFox i think you're beautiful, and who ever is bullying you, is just jealous of how your life is turning out great :);1;self-disclosure;other;1
349421164;104282328095928320;@sarahhamill_  cuz they get bullied more than me and i dont think its right1 so we r rebelling against those 'popular kids';1;self-disclosure;other;1
313413996;108678029466796032;"@KiidSMASHH your a bully to me :c ;b";1;self-disclosure;other;1
159984082;109022686549782529;vou sofrer bullying;0;NA;NA;0
124296515;101567910874587137;Cynthia I Was Tryna Give You Some Play But You Was Bulling.;0;NA;NA;0
97318237;103711344120967168;"#OnlyRealJamaicans eat ""bully beef"" outside fi avoid di gingi fly dem frm entering dem house";0;NA;NA;0
179223007;103851263485153280;"Gearing up for school?! Add our new book, ""Transforming School Climate and Learning; Beyond Bullying and... http://t.co/CH20g3k";0;NA;NA;0
342921402;101705528106954752;Se você tem problemas com bullying, compre um cafeteira.;0;NA;NA;0
138343652;106025332175405056;Jadi aja di-bully (lagi) gara-gara 'Korea' (⌣́_⌣̀);0;NA;NA;0
29719024;102670977204363264;@CherryXMe fine! But can I please ask u and @grreeey to stop bullying me?! Ha! @dearnamay;1;self-disclosure;other;1
20372834;103604477877170178;"@superdanv88 Trying to bully users into buying on Vizlar is abusive! ;)";1;accusation;other;1
206660507;108226449869246465;My VIV moment - an article on my anti-bully efforts. Please read and share! http://t.co/v3m8gpc /via @wordpressdotcom;0;NA;NA;0
103705400;104368321931132928;qualquer ofensa que falam na minha sala hoje, é bullying agora dsakraçrkaslkasçç~ç;0;NA;NA;0
210640222;105801349412823040;Não é bullying se eu jogar um tijolo na sua cara e fingir que estava brincando de pedreiro. http://t.co/dw7yBIx;0;NA;NA;0
35036883;108331154175827968;@runlolarun I just get why 1 sort of bullying should be prioritized. Should the Mets only support 1 type of disease based charity too?;0;NA;NA;0
23926035;102196648024879104;"""@QuotesForGirlz: stop fucking bullying. #NOH8 every girls should see this---&gt; http://t.co/DHaFjfP""";0;NA;NA;0
319712519;103825307127123968;"Miranda e Nathan falam sobre Cyber Bullying confira no blog
http://t.co/OEztTK9";0;NA;NA;0
232988430;105640478434799618;Happy Birthday Bully @itschrisbro_ :) .;1;accusation;other;2
62944177;105775633862361088;Frio é bullying contra os solteiros! UHEUAEHAUEHUEH -q;0;NA;NA;0
349681099;105125353072234496;Diprofam de Carabineros realizó capacitación dirigida a educadores, padres y apoderados en Arica http://t.co/t1VrILs #bullying;0;NA;NA;0
65022894;101976183503208449;e essas meninas excluindo o @gcamacho_ #bullying kk;0;NA;NA;0
16932848;102108993798946816;There's never a wrong time to talk about bullying. The more we talk, the more we can work to put a stop to it. http://t.co/TWUmxr2;0;NA;NA;0
134365515;107733463779643393;Only primary 2 only come here and bully people. Act like a demure, obedient girl. Grow up sure jialat;1;report;other;1
49714010;107891753960484864;"@Megan_BelleAmie yeah!:) esther and soph were bullying me but its all good;) wish you could have too! We're seeing them thursday though :D ♥";1;self-disclosure;other;2
178920536;100316884754378753;Dou um empurrão em uma pessoa, isso se chama : - › EU : empurrão. › › SOCIEDADE : bullying ! http://tumblr.com/xqe3ygygsa;0;NA;NA;0
84450267;103508209867833344;@mr_roboboto Sus galing mo nga, haha ang fierce maglaro akala mo nangbu-bully lang e haha!;0;NA;NA;0
232462838;104110480070684673;if I was those babies id fuck angelica up . shes a bully !;1;report;other;1
284134143;106458754421227520;Bullying http://t.co/sbHjDUt via @youtube;0;NA;NA;0
127232412;108971160292700161;"Read my response to ""Você já sofreu bullying?"": http://t.co/r2waMrh";0;NA;NA;0
94167018;108466243933179904;Todo mundo escurando #Elo da @MROFICIAL e eu não?isso é bullying;0;NA;NA;0
69007353;102424245925183488;@KMFMelvin @kerryyyyyyyyy @jolenees why exactly do u have his slipper o.o U bully ppl till take their slipper o.o;1;accusation;other;1
75161421;105797184804487169;PAOLA FAZENDO BULLYING COM GAYS!!!!!!!!! DENUNCIEM;0;NA;NA;0
307749960;106597935994765312;21-Day Put/Call/Bull-Bear Spread...Short-Term Rally...... http://t.co/GtUE7Wp;0;NA;NA;0
174389599;100269460027478016;To sofrendo bullying vendo as fotos desse povo infinitamente mais bonito que eu. http://tumblr.com/xke3yckurv;0;NA;NA;0
191199208;101369451701747712;Tudo hoje em dia é Bullying, se eu soltar um peido vai ser Bullying com o meu cú? Me poupem.;0;NA;NA;0
136726463;104241353621377026;Check this video out -- Jessica Jarrell Bullying http://t.co/4YUsBb2 via @youtube .;0;NA;NA;0
20593190;107615527404441600;Manifestação na Avenida Paulista chama atenção contra o bullying e a violência infantil | Agencia Brasil: El... http://t.co/D8zsl2G;0;NA;NA;0
298965255;105378285676019712;SO NOW IM A CYBER BULLY?! THANKS ASH! THANKS SO MUCH! YOU JUST MADE ME FEEL A WHOLE LOT BETTER!;1;self-disclosure;cyberbullying;1
329744044;108159040068141056;@Solid_Dutchess @Da7thSavage @LoV3Ly3Yanya @TweetMe2Morraw man im fina get bullied the whole way there!!! Lol;1;self-disclosure;other;2
200998708;108989146441322496;"Read my response to ""Pass this on to ask your followers if you believe bullying is wrong. If not, then I feel sorr…"": http://t.co/9Fkixv0";0;NA;NA;0
36995471;101763795063537664;Best Bully Sticks Spotlight on a Breed: We Honor Maddie the American Eskimo: We always love getting emails from ... http://bit.ly/rlUS4m;0;NA;NA;0
16562933;102498426712895488;Dharun Ravi wants the #TylerClementi case to be dismissed. http://t.co/2bleh1v #LGBT #Bullying #HateCrime;0;NA;NA;0
33798558;103426573360836608;- The Great Earnings Yield Spread Divergence: The Bullish Case http://t.co/IPMFRjh;0;NA;NA;0
103982951;103943512516608001;Não é bullying se a pessoa for gorda.;0;NA;NA;0
112007005;106869802148179968;Reblog if you are against bullying - › this must have more notes http://t.co/akcxkAg;0;NA;NA;0
144042162;100386608813047808;Sacanear Botafoguense é Bullying e eles choram de verdade.;0;NA;NA;0
81366171;108334694529122304;VEI ,  eu sofro bullying ate no site do marista ou eu sou uma jumenta mesmo que nao consego mecher neste disgrota ?;0;NA;NA;0
258106290;109068227686051840;“@GetDirtyDoWorkk: Rt if you believe bullying is wrong and everyone needs a reality check of how much it really can tear someones life apart;0;NA;NA;0
81930646;104228456711208961;"Bulling has to stop &gt;-----&lt; it start wit u and u and i mean u ------&gt;";0;NA;NA;0
168851575;106176899285389313;Criança de 13 anos suicidou-se vítima de bullying! @kilberAlves;0;NA;NA;0
207665477;100641329842884609;"COMADT: Nívea Soares, Soraya Moraes, Livres para adorar, Thales Roberto......
CONADET: Disco praise
ISSO É BULLYING! kkkkkkkkk";0;NA;NA;0
268528143;105228728904318976;@verrelrivaldi @Prisil_prisil apaan coba ktnya males log in twitter makanya kita bully *ketauan;0;NA;NA;0
333884559;106687829253427201;ACHEI UM TEMA o/ bullying contra casais homossexuais na escola! hihi *-------------*;0;NA;NA;0
108954526;106834511123324928;El bulling a @ilatorre en 3... 2... 1... Jajajajajajaja;0;NA;NA;0
75077357;102340674116001792;@Cristianoles la propia @Feuc cuando publica noticias de carreras en paro, dice #ahoraletocaalaPUC... el bullying funcionó =P;0;NA;NA;0
300255709;102907536474259458;@Trevaun_S this kids a boss. I'll bully u if I feel like it. as a boss I can do #whateverilike but I won't bully @Erica_Ballott shes cool :P;1;self-disclosure;other;2
172846651;104275363860975616;@toriwillkillu  dont bully my bf...;1;self-disclosure;other;1
279836576;107392365089660929;@SayAnythingxo haha im against bullying.... people have enough problems without it.. but sometimes u need to put your two cents in no need;0;NA;NA;0
85051703;101662239802654721;"Rebecca Black Left School Because of Bullying: 
        
      by Billboard Staff | August 11, 2011 9:33 EDT You... http://bit.ly/p9WGvX";0;NA;NA;0
348279936;102065107072319489;How to Prevent Bullying, Cyber Threats: School is back in session soon, and some kids are not looking forward to... http://t.co/SJa7ENH;0;NA;NA;0
24914897;105371945578663936;is a glockenspiel player, a bottle with a message, a bunch of fish, an average father, a wave, a bully, a thirsty appl…http://t.co/CiJm0SZ;1;report;other;1
271241518;101661639673257984;Adolescente diz que apanha de \ncinco colegas há sete meses em MS: Estudante diz ser vítima de bullying e que ch... http://glo.bo/pd2hlH;0;NA;NA;0
15506828;101736990483038209;Rebecca Black drops out of high school b/c of bullying. #lordylordy http://read.bi/qm3EQ4;1;report;other;1
26885113;103246972865097728;"A bullied kid ""so imma dust my shirt and pull my pants coz I better look good if this my chance"" #JobsDrakeHadBeforeBecomingARapper";1;report;other;1
123522031;106815502101381121;Siapa bagus di bully ini subuh ??;0;NA;NA;0
195278976;104290670839209984;News: 2011 Hibiscus Festival to highlight bullying: Physical and sexual abuse along with bullying in s... http://t.co/mTUkpkT #vodafone;0;NA;NA;0
116741207;102276232586067968;#digitalmusic Rebecca Black Quits Middle School After Bullying (Mashable) http://t.co/PZAcocf;0;NA;NA;0
21425045;107572658647990272;"@ArrghPaine For what causes? ""Tell them to compromise""? We clearly have different definitions of the bully pulpit. :-)";0;NA;NA;0
55255257;101032049669980160;O @chicow45 ta durmindo e eu to aqui fazendo bullying com a irmã dele;0;NA;NA;0
67629693;105297742284333056;@om_hoho Haha, gak Mbak @nen_nniiii kita udah kenal lebih dari 10 tahun, jadi semakin banyaknya bully itu bukti care-nya mas Moho' ya kan?;0;NA;NA;0
146833137;101404127342501890;Bully-Ridden Schools Have Lower Test Scores: Bullying in hallways and locker rooms is linked to lower test score... http://bit.ly/mYYSio;0;NA;NA;0
17516231;107258336080166913;Every time I go into my inventory it seems I have under 20 bullets total spread across 4 guns. #DXHR;0;NA;NA;0
109308508;100136931568009216;How being bullied can damage your confidence http://dld.bz/5U8W;0;NA;NA;0
183457632;103022149308121088;@JakethebakerBB I said because he was bullied but he was bullied after he started cutting himself of that reason whic I will only say in dm;1;report;other;1
243973877;101503393595523072;"El video nuevo de @bullysteria  me hizo poner mi piel chinita!! amo mucho esta estapa artistica de bully :D sige asi bully ;) &lt;3";0;NA;NA;0
233807306;105474946658091008;I TELL YOU WHAT LET NIGGAS GET ON THEY BULLY & IT INCLUDE ME ..;0;NA;NA;0
299148105;106016447364464640;@L_Jiawei WTF? Where got pole name like that one? No la,you don't anyhow thing. That day all bully one handicap. Noob;1;report;other;1
195830678;106139116806221824;quanto bullying nessas amizades;0;NA;NA;0
106819519;106548530063212544;"@MrMapkwest I feel like you are and I kinda like it ... Lol just don't bully my 4""11 cause I jump high I'll gut punch u !! Lmao";1;self-disclosure;other;2
52553183;107082073260560385;Ate as minhas notas fazem bulling comigo haha;0;NA;NA;0
267324056;100585881798320128;Nuff Bully Vans On Mare Street Strip! ...;0;NA;NA;0
66862900;108568032451903488;"""Yo no puedo decir,me voy a ir de viaje,y tu(apuntando a un alumno) me lo vas a pagar de tu salario,eso es bulling weh!"" @frasesitesm (qro11";0;NA;NA;0
115449216;104702500883529728;Justin Bieber has been a victim of cyber bullying.;1;report;cyberbullying;1
38315238;106819879901995008;#nw bully beatdown !;0;NA;NA;0
37498415;104958837458612224;@glaad your bullying apologize is not going to make me like you. I like my gay friends for who they are. Not because you make me. #fuckglaad;1;self-disclosure;other;1
238144012;105802923174400000;Não é bullying se eu jogar um tijolo na sua cara e fingir que estava brincando de pedreiro. http://t.co/xH12i0K;0;NA;NA;0
17288326;106148617038999552;Sofreu mais bullying que o Richarlyson.;0;NA;NA;0
76626776;107952364568326144;"Sir Alex Ferguson’s men used to bully Wenger’s physically; now they bully them with the ball - @henrywinter";1;report;physical;1
184223814;104369938017419265;@beetssyy ayy no its not bully! :p;0;NA;NA;0
346126270;105047549328637953;YO BD IS A BULLY..LOL;1;report;other;1
139244096;102125204947468288;#ebz Oh gather round me bully boys  And I'll zing you a zong  Of the windless waveless sunless Ze... http://t.co/QPBZkdB;0;NA;NA;0
331215435;108213684840579072;Bullying Chinese editorial certain to start off relationship with new Japanese PM Noda on wrong foot.   http://j.mp/ofE4hk;0;NA;NA;0
120307232;102228922984439808;mi correo me hace bullying.;0;NA;NA;0
143271022;106446404502831104;I haven't done anything bad!:p @isabelmariee, karma will hunt YOU, for been a bully;1;accusation;other;1
100756094;107251479236194305;apparently I'm a lil bully;1;self-disclosure;other;1
108697092;101767351455842304;This is what happens when you bully me... #karma http://yfrog.com/gybqalatj;1;self-disclosure;other;1
88540062;105977319037992960;Y @RickeySmiley going in on Tami  bulling Meeka lmaooooo;1;report;other;1
48734856;101015852110983168;No to Bullying at GB! http://youtu.be/wY7Gvq0P4hc http://fb.me/18v13yW9d;0;NA;NA;0
30122900;101393050491822080;@Siriusjay Great Job not backing down to a 50 year old bully! He came across as vain,small, egomaniacal and thin skinned. Kudos.;1;report;other;1
118761272;105014949075632128;"@levonsixD I did ' I was like omg lev is lifesize there ;) jokes I am sorry for all the bullying of you I am doing today....";1;self-disclosure;other;2
197311530;105487773884096512;Não é bullying se eu jogar um tijolo na sua cara e fingir que estava brincando de pedreiro. http://t.co/1DkKnHY;0;NA;NA;0
75468503;108806690861883392;New Jersey Schools to have US toughest anti-bullying laws - 18 pages of requirements, and league tables : http://t.co/MAdEo9b #edchat #edlaw;0;NA;NA;0
80452308;107482649341337601;@Baaatista @brunorossin A @Chi_rangel tá me pentelhando mesmo. Isso é bullying, chama a polícia.;0;NA;NA;0
240362402;109118374499467264;I've never seen a bully take someone's lunch money like in the old movies and television shows!;0;NA;NA;0
207734575;101329858935791617;#ScaryMovieRulesToLiveBy don't bully the socially awkward kids, trust me his bullying comes with a few bullet shells .;0;NA;NA;0
84843082;103247193372246016;''sou bipolar'' .. ''sofro bullying'' eu mato quem falar isso pra mim.;0;NA;NA;0
117683801;105901223093350400;"Check out Blood and Lace. ""@AwesomeBMovies_: Wes Craven named Freddy Krueger after a boy who bullied him in school. #FilmFacts #Horror""";0;NA;NA;0
313799471;101360245317713920;#Bullies When Bullies Attack What does your child do when every http://t.co/rvbV5NG;0;NA;NA;0
203913010;105274312742805504;@melnitnot mana si @Aditya_Riza ya? bully time :D;0;NA;NA;0
317624044;106860947045486593;Been watching bully beatdown allday. lol;0;NA;NA;0
342269140;107092993474969600;Justiça Estadual informa que bullying escolar será caso de Polícia em Cuiabá http://t.co/66xzSz8;0;NA;NA;0
209780695;109014282573844480;"""I want to help with bullying because there are girls who cant just up and home-school and focus on their career."" - Demi.";0;NA;NA;0
43936460;100383730178326528;Silvio Santos praticando bullying com as gordinhas. Tem como não amar? #PSS;0;NA;NA;0
217215448;101689568583090176;Rebecca Black Leaves School After Bullying: 'Friday' sensation will now be home-schooled by her… http://goo.gl/o48Im;0;NA;NA;0
54939479;103435866831204352;@DarkAngelD I got picked on in HS. People will bully others for absolutely any reason!;1;self-disclosure;other;1
53787245;103595962785742848;sofro bullying por ter dois dentes a menos, vdd  ):;0;NA;NA;0
168811642;107079253476126720;As Real As It Gets: Bullying Victims Can Fight Back With Help From Brazilian Jiu-Jitsu Royalty http://t.co/sl71Cnx;0;NA;NA;0
14652060;108887910459248640;El pobre #maxsamid lo que debe tener e ansiedad con la presión de que salga, no ha nacido ya lo ta bullying :-s;0;NA;NA;0
76527358;100140659188563968;INTRODUCING ME I love @justinbieber and @JackVidgen I am pretty average. I got bullied when I was younger but I'm usually happy well i try..;1;self-disclosure;other;1
141017239;105973942795243520;"Apa hbngannya??-_- ""@fintatuntenton: KAYAKNYA MANTEP NIH KAO BULLY @imposiblack SAMA @nathaprawira08 KAN SAMA2 SUKA SAMA MBA ALIA ;3 YAGAK?";0;NA;NA;0
254698372;106425164048236544;"@RavenDelMuerto about u being bullied: WHOS DOING IT??!! I WILL KICK THEIR ASSES WITH MY EMO BOOTZ! &gt;:P ur my gothic sister&lt;3";1;self-disclosure;other;1
194442235;108070629122654208;MTV VMAs: Kevin Hart jokes he was bullied to host sans pay [Video] http://t.co/p6gmXNT;0;NA;NA;0
308116083;108677628994658304;@FansWorld_ también amo como ayuda a causas como el bullying, nos enseña mucho cada día :');0;NA;NA;0
194094363;106253944644321280;green sweater daleman kemeja itu nerd bgt ga sih? *inget game Bully*;0;NA;NA;0
128722052;101642862038482944;Jessie J lança clipe polêmico contra o bullying assista: http://t.co/1Mu5WdI via @Just_queens;0;NA;NA;0
135026973;103288356842119168;Selena Gomez was on barney? And got bullied about it? Then cried when she was kicked off? Then did commercials? #didntknowthat;1;report;other;1
195096192;102586107820118016;acho bullying esse dia dos pais, me sinto totalmente ofendida.;0;NA;NA;0
79569222;105741089511710720;@_dawik e a @_cintiafaria tem feito mt bullying com você?!;0;NA;NA;0
69847941;107418411222573056;vou sofrer bullying pro resto da minha vida.;0;NA;NA;0
27109171;104372637765091328;"He's perfect with a frown 
The bully always wins";0;NA;NA;0
361112309;108748446487425025;ARE YOU IN A BAD JOB SITUATION WITH BULLY C0-WORKERS? http://t.co/RlBQqPf;0;NA;NA;0
38372916;104255018806423552;Lutherans Vow to Prevent #Bullying http://t.co/hXtkB2H via @glaad Will @UsSenBrown stand up too? http://t.co/XycnXfw;0;NA;NA;0
246421432;106007689343143936;Frio é bullying contra os solteiros!;0;NA;NA;0
40078259;108949570276425729;Hey @ATT @TheJusticeDept thinks your a BIG Bully too! No more suffering for our fellow Americans! http://t.co/OEqYN6b;0;NA;NA;0
36306907;109048565325762561;Cyber bullying almost makes no sense 2 me. If you dont like something press the X button, delete your account, live life. Nothing 2 die from;0;NA;NA;0
265654098;101802733975257089;Yes I know QT @NyOwnHarlemFate: @Tootit4umTootie yup I'm still the PussyBully you know I bully all pussy;0;NA;NA;0
110100936;102940695135928320;Don't get bullied, add codes. 13 new codes found.;0;NA;NA;0
69223704;103808828914671616;@rahneputri yang bakalan bully kan cuma sekitar #17an sisanya yang ribuan mendukung Kak Rahneee.. :);0;NA;NA;0
84084179;106152850912055296;3 Bully 3 French 3 Milky 3 Fibbz 3 Asbo 3 Y.Slice #FreedomsAMust!!;0;NA;NA;0
337518446;106839090783199232;See the girl with alot of makeup? She wears it because she gets bullied & wants to feel beautiful.;1;report;other;1
73958033;107200820474417152;@Cath_Mayoevans @julesrisk63 u virtual bully making her hit me lol;1;self-disclosure;other;2
332448517;107619132312256512;Just gave a shit about bullying. Give a Shit at http://t.co/gnh8nUo #giveashit;0;NA;NA;0
26583543;107667784409939968;@EPIPHANYRENEE Lol let's not get grand u fall in a plethora of categories 2 many 2 name lol petty,stubborn,bossy & a bully just 2 name a few;1;accusation;other;1
150829518;105460326794924032;@LoccDogg first I aint big for no reason. Second I don't bully no body Third I beat ass cause I know how 2 fight ... http://t.co/3BeGZiX;1;denial;physical;1
77782787;107495934740529153;@massaricarlos Eu não gosto dos caninos, mas eles são melhores do que bullying. O que não tem sentido?;0;NA;NA;0
43928380;107858058587275264;@henrywinter Yeh but you got bullied at school you fucking rent boy.;1;accusation;other;1
294506471;100354128789778432;"@mitchpargeter bully + being my bitch = 37 followers oooooooh;) &lt;3";1;accusation;other;1
139328271;103991232862228480;@MagooTora School is GREAT (Hawk teachers keepin dat bully away and all) I couldn't ever be mad at you, so other.;1;report;other;1
268924987;109058512746848256;@MarioAndresLp osea tu bulling no acaba we!!!! Por todos lados me maltratas!!!! Jajajajajaja;0;NA;NA;0
105859129;102124994200477696;tou sofrendo bullying da minha prima MAIS NOVA, essa piriguete!;0;NA;NA;0
277334912;103608635132882944;BEAT DOWN THAT BULLY FROM HIGH SCHOOL, THROW YOUR DRINK ON A PLASTIC GOSSIPING BITCH, EGG THAT ONE EVIL TEACHER'S HOUSE. TAKE IT BACK!!;0;NA;NA;0
199395856;105762509067259905;friio é bullying contra os solteiros;0;NA;NA;0
289610387;108174322551619585;#Rejectedkidsbooks The idiot's guide to bullying;0;NA;NA;0
46822887;108674500169695232;.@a_picazo you are participating in the libel by baselessly claiming @shoq is a bully.  again, i caution you to watch what you say. #p2;1;self-disclosure;other;1
20770172;103813895965257728;Cyber bullying cases growing with new technologies - ABC Online http://t.co/7s790OT #family;0;NA;NA;0
313799471;101702599799095296;#Bullying Subscribe to my free self-defense bully blog Rss Feed http://t.co/pTQ5CsX;0;NA;NA;0
282302614;106591741322342400;@botdfmusic i need adivce.i have started 2 let the inner me come out& b/c of this i get bullied& shit. What should i do about the bullying?;1;self-disclosure;other;1
55086343;109007219336552448;ah y @Danipburgos para de hacerle bullying a la adorable e inocente @sitapau u.u;0;NA;NA;0
145263394;103284675459551232;opa como assim, o @Felippe_lopes tem algo contra os #Gordinhos ? isso é bullying, kkkkkk;0;NA;NA;0
104748431;103503544627363840;Check this video out -- Hey Fox News -Stop Bullying Kids http://t.co/5To4z4M via @youtube;0;NA;NA;0
315630735;106968414249168896;#flashback gue sering bully @mega_achmad pas kecil ‎​​( ˘ з(˘⌣˘);0;NA;NA;0
123493208;106775290084200448;"@chacha1501 moga sih ngga bacot bgt diee -- minta d bully ! &gt;m&lt;";0;NA;NA;0
42470028;107227016914407425;Check this video out -- Pretty Boy Floyd Bully Pitbull http://t.co/wJD5Lg5 via @youtube;0;NA;NA;0
325631655;104039335074078720;@JeffCastroGomez lmao you so dumb :') . I'm no bully !;1;denial;other;1
68594954;105068748578357248;GLittle just kicked another one into the stands.....Touchdown...#ImBullcityEvenWhenImInTheLeague!!!Leggo;0;NA;NA;0
27179815;101312677493743616;"#LISTEN Ca$h Feat. DanMan Tha Bully - ""Throw It Up"" - http://twitrax.com/s/omehf4";0;NA;NA;0
102481634;103307104995115008;@DeekHade don't bully me ar! Haha ;1;self-disclosure;other;1
138538488;100212800642752512;@Niishmaxoxo @Maverick_E @Zak_f @Element_AA @MissFeema bullied? We treated u like a princess lool u should be grateful;1;denial;other;1
327120749;105824499055861760;Slumb Bully;0;NA;NA;0
252866402;106033203789307905;High achieving #Latinos who don't conform to stereotypes are vulnerable to the effect #bullying has on grades.  http://t.co/vqbp1cX;0;NA;NA;0
246043201;101688539376398336;Hahaha rebecca black's been pulled out of school due to bullying, she said 'kids walk past me and sing friday in a really nasally voice' Lol;1;report;verbal;1
351630990;105754410654773248;@KMaddock_ I think KMaddock you 'may' feel you have  been bullied and are preferring attention of this sooner than going to a court;1;accusation;other;1
271478287;106438847851802625;#oomf dog got upset when I left, only cause another #oomf was being a bully to him :(;1;report;other;1
25036094;103255803934425088;@BenWiseMelb @mickmalthouse has enough on his plate than to be bullied in to solving the ills of the world.;0;NA;NA;0
277408860;107041526193987585;@telsuiza hahaha xD bully ka lng tlga eh :)) =));0;NA;NA;0
61857844;100991099958591489;Ew I come back and everyone is hating on @gagaglobal for one small mistake...Stop bullying Monsters! Please enough drama on here already.;1;self-disclosure;other;1
41772903;102844036460711936;biar itu club yg sangat gak saya sukai,tp klo bkn glory hunter akn tetap saya hormati..klo glohunt sori2 aja ya klo saya bully wakakakaka;0;NA;NA;0
20423226;103055661943885825;@canofwormstv #canofbullies Educating children to see bullying as pathetic would help. Kids bully from having low self esteem.;0;NA;NA;0
70593255;104318807757160448;@its_GB_hoe do u know any body that would want a american bully? He's well trained.;0;NA;NA;0
255481454;105438536144130048;I miss her bullying me o_0 is that odd ? lol .;1;self-disclosure;other;1
70729918;101703755942203392;Esses pop's imundos já são Bullying demais pra nossos ouvidos !!!;0;NA;NA;0
51149669;102535212579295233;@_Vanna817 who bullying u;1;self-disclosure;other;1
78106830;103602526997331968;@Arngrim OMG! That's Messed UP!! Although not on that scale I DO know what it's like to have the teacher take the side of the bully over me.;1;self-disclosure;other;1
90265037;105740914202394624;Pottermore. SEU PROBLEMA COMIGO É PESSOAL? ta de preconceito comigo? é bullying isso!;0;NA;NA;0
129930024;107917138186080256;@VivaLaCB adele, pitbull, rumor to be jay and kanye, lil wayne, rumor to be drake, lady gaga is the opener;0;NA;NA;0
268058564;102393061732134912;@PeiMMun94 @wwliew94 no la..juz dun wan bully her...see she dissapear again....;0;NA;NA;0
34411121;108065835502940160;@PerezHilton as an anti-bullying advocate I'm surprised you support #pumpedupkicks. Are shootings really the way to get back at bullies?;0;NA;NA;0
62361749;108254587772866561;@QueenOf_Pluto Yea U right lemme stop being a bully lol...;1;self-disclosure;other;2
303118017;108960794917613569;accommodation lodge . http://t.co/vwAGLmI Staring down the bully-boys;0;NA;NA;0
45586177;104964495771828225;@CountyClare7 @rolo_the_cat  Very wise words. Rolo is lovely. Let's get Rolo back & stamp out Twitter bullying. We  Rolo.;0;NA;NA;0
221559674;108943178241015808;@ShaneAwesome @DiCosmo609 @Resa_Resa23 @Blu_Berriii lmao see what I mean.. Lol bully beef;0;NA;NA;0
343002723;104034249782468610;"If you bully others,then you don't love yourself !!-Mrs.Manwell!!
#itsthedangtruth";0;NA;NA;0
35571990;105099865310236672;I get along with all the pretty confident girls we on the same wavelength...its those fuggin Shrek looking Bishes that try to bully me lol;1;self-disclosure;other;1
313799471;102935714219560960;#Education When Bullies Attack Self-Defense Book for Kids with Optional Video http://t.co/jlJ6fps;0;NA;NA;0
154683376;105684650004987906;Bullying é um termo utilizado para descrever atos de violência física ou psicológica, intencionais e repetidos, praticados por um indivíduo;0;NA;NA;0
71655542;106907790664151040;I cannot WAIT to watch Rachel and Jordan walk out that door. Jeff was a bully and deserved to go home. What a pathetic season.;1;report;other;1
316295528;108313243331739648;"I realized he gets bullied... that's just more of a reason for him to be my friend &lt;3";1;report;other;1
111490696;101475121373528064;#IfIWereU I would stop cyber-bullying because one day its gonna come back on you. You know whyy? Cuz KARMA is a bissssh.;0;NA;NA;0
247858821;106181139336663042;People Really Get Bullied All Youu Gotta Do is Take up For Yourself Rs;0;NA;NA;0
49054354;106880682499907586;não é bullying se a pessoa coloca o sobrenome antes do nome se achando um japonês né?;0;NA;NA;0
300149963;106915297910468608;"#TNARIGHTNOW &gt;  6 Man Anything goes Bound For Glory Series Match &gt;  AJ Styles & Beer Money Vs. Bully Ray & Scott Steiner & Gunner";0;NA;NA;0
